DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
09/14/07;11:00:01;2231;148.92;148.93;148.88;148.94
09/14/07;12:00:01;6259;148.92;148.91;148.87;148.94
09/14/07;13:00:01;8365;148.91;148.07;147.73;148.93
09/14/07;14:00:01;11664;148.07;148.55;148.07;148.85
09/14/07;15:00:01;11356;148.55;148.73;148.31;148.88
09/17/07;09:00:01;247;148.73;148.72;148.72;148.74
09/17/07;10:00:01;494;148.72;148.74;148.72;148.74
09/17/07;11:00:01;488;148.74;148.72;148.72;148.74
09/17/07;12:00:01;958;148.72;148.9;148.72;148.92
09/17/07;13:00:01;11162;148.9;148.37;148.23;148.93
09/17/07;14:00:01;16061;148.39;148.01;147.87;148.65
09/17/07;15:00:01;15533;148.01;147.81;147.69;148.19
09/18/07;09:00:01;542;147.81;148.1;147.8;148.13
09/18/07;10:00:01;1305;148.1;148.1;148.06;148.13
09/18/07;11:00:01;2000;148.1;148.12;148.07;148.13
09/18/07;12:00:01;7593;148.11;148.1;148.07;148.13
09/18/07;13:00:01;9438;148.1;148.62;148.07;148.94
09/18/07;14:00:01;11260;148.62;149.18;148.56;149.2
09/18/07;15:00:01;12584;149.17;149.24;149;149.47
09/19/07;09:00:01;780;149.24;152.47;149.24;152.5
09/19/07;10:00:01;1305;152.47;152.46;152.43;152.49
09/19/07;11:00:01;3318;152.45;152.44;152.43;152.5
09/19/07;12:00:01;6094;152.46;152.46;152.42;152.49
09/19/07;13:00:01;11504;152.46;153.74;152.43;153.89
09/19/07;14:00:01;16501;153.74;154.02;153.59;154.05
09/19/07;15:00:01;15843;154.02;153.83;153.61;154.39
09/20/07;09:00:01;727;153.83;153.36;153.32;153.84
09/20/07;10:00:01;1010;153.37;153.36;153.32;153.39
09/20/07;11:00:01;2522;153.36;153.36;153.33;153.4
09/20/07;12:00:01;7487;153.35;153.36;153.33;153.39
09/20/07;13:00:01;8676;153.36;153.02;152.76;153.39
09/20/07;14:00:01;11250;153.03;153.05;152.96;153.44
09/20/07;15:00:01;11879;153.05;153.06;152.88;153.31
09/21/07;09:00:01;891;153.06;152.28;152.26;153.06
09/21/07;10:00:01;1584;152.28;152.28;152.25;152.31
09/21/07;11:00:01;2380;152.28;152.28;152.25;152.31
09/21/07;12:00:01;4027;152.28;152.26;152.25;152.31
09/21/07;13:00:01;9847;152.28;152.33;152.26;152.8
09/21/07;14:00:01;12519;152.32;152.47;152.28;152.69
09/21/07;15:00:01;11426;152.47;152.72;152.35;152.77
09/24/07;09:00:01;585;152.72;151.96;151.93;152.73
09/24/07;10:00:01;1146;151.96;151.97;151.94;152.01
09/24/07;11:00:01;1550;151.97;151.97;151.93;152
09/24/07;12:00:01;2648;151.97;151.97;151.93;152.01
09/24/07;13:00:01;7761;151.97;152.02;151.93;152.5
09/24/07;14:00:01;11108;152.02;152.64;151.97;152.8
09/24/07;15:00:01;11683;152.64;152.51;152.43;152.83
09/25/07;09:00:01;621;152.51;151.68;151.66;152.51
09/25/07;10:00:01;1451;151.69;151.69;151.65;151.72
09/25/07;11:00:01;2057;151.69;151.69;151.66;151.73
09/25/07;12:00:01;3988;151.69;151.69;151.66;151.72
09/25/07;13:00:01;11196;151.71;150.73;150.59;151.71
09/25/07;14:00:01;17825;150.73;151.24;150.48;151.54
09/25/07;15:00:01;15826;151.24;151.19;150.98;151.6
09/26/07;13:00:01;8769;151.19;152.06;151.19;152.4
09/26/07;14:00:01;17234;152.06;152.12;151.85;152.21
09/26/07;15:00:01;14133;152.14;152.48;152.09;152.62
09/26/07;16:00:01;10560;152.46;152.28;152.23;152.55
09/26/07;17:00:01;15183;152.28;151.78;151.64;152.44
09/26/07;18:00:01;17491;151.78;151.99;151.75;152.11
09/26/07;19:00:01;19309;151.99;152.35;151.94;152.77
09/27/07;13:00:01;8346;152.35;152.66;152.35;152.98
09/27/07;14:00:01;15953;152.66;152.81;152.42;152.93
09/27/07;15:00:01;13614;152.83;152.51;152.36;152.88
09/27/07;16:00:01;11521;152.5;152.59;152.4;152.7
09/27/07;17:00:01;5768;152.59;152.65;152.45;152.79
09/27/07;18:00:01;12425;152.65;152.73;152.52;152.97
09/27/07;19:00:01;16192;152.73;152.94;152.71;153.09
09/28/07;13:00:01;9124;152.94;152.99;152.78;153.15
09/28/07;14:00:01;18806;152.99;152.52;152.22;153.18
09/28/07;15:00:01;15151;152.54;152.49;152.4;152.72
09/28/07;16:00:01;10544;152.49;152.54;152.33;152.6
09/28/07;17:00:01;11789;152.52;152.78;152.51;152.81
09/28/07;18:00:01;15962;152.8;152.45;152.33;152.93
09/28/07;19:00:01;21724;152.45;152.5;151.98;152.53
10/01/07;13:00:01;10333;152.5;153.15;152.5;153.35
10/01/07;14:00:01;15070;153.16;153.45;153.12;153.64
10/01/07;15:00:01;9242;153.45;154.01;153.34;154.06
10/01/07;16:00:01;10852;154;153.97;153.9;154.24
10/01/07;17:00:01;11076;153.99;154.38;153.95;154.55
10/01/07;18:00:01;10588;154.39;154.61;154.36;154.68
10/01/07;19:00:01;10333;154.61;154.53;154.2;154.75
10/02/07;13:00:01;5497;154.53;154.32;154.29;154.66
10/02/07;14:00:01;10595;154.32;154.15;153.94;154.56
10/02/07;15:00:01;10322;154.15;154.24;153.95;154.3
10/02/07;16:00:01;10121;154.24;154.05;153.9;154.31
10/02/07;17:00:01;11266;154.05;154.1;153.8;154.16
10/02/07;18:00:01;11556;154.1;154.36;154;154.48
10/02/07;19:00:01;11038;154.36;154.42;154.18;154.52
10/03/07;13:00:01;5102;154.42;153.52;153.49;154.42
10/03/07;14:00:01;9763;153.49;154.16;153.49;154.19
10/03/07;15:00:01;9434;154.17;154.33;154.03;154.41
10/03/07;16:00:01;9107;154.33;154.25;154.07;154.39
10/03/07;17:00:01;10670;154.22;153.79;153.65;154.28
10/03/07;18:00:01;11698;153.79;153.71;153.44;153.8
10/03/07;19:00:01;9768;153.71;153.8;153.54;153.91
10/04/07;13:00:01;4434;153.8;153.75;153.63;154.16
10/04/07;14:00:01;8472;153.74;154.16;153.59;154.26
10/04/07;15:00:01;7602;154.17;153.95;153.91;154.24
10/04/07;16:00:01;7451;153.97;154.03;153.84;154.11
10/04/07;17:00:01;8160;154.03;153.9;153.76;154.1
10/04/07;18:00:01;8795;153.91;153.91;153.81;154.03
10/04/07;19:00:01;9213;153.91;154.15;153.86;154.19
10/05/07;13:00:01;3880;154.15;154.92;154.09;155.14
