DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
10/21/10;17:30:01;2259;111.63;111.48;111.39;111.63
10/21/10;17:40:01;2704;111.46;111.25;111.2;111.55
10/21/10;17:50:01;3693;111.25;110.82;110.76;111.31
10/21/10;18:00:01;3411;110.82;110.92;110.7;110.92
10/21/10;18:10:01;2775;110.92;111.04;110.86;111.04
10/21/10;18:20:01;2676;111.04;111.02;110.92;111.11
10/21/10;18:30:01;2551;111.02;111.02;110.95;111.12
10/21/10;18:40:01;2487;111.02;111.07;110.98;111.15
10/21/10;18:50:01;2393;111.07;111.19;111.02;111.26
10/21/10;19:00:01;1953;111.21;111.14;111.13;111.28
10/21/10;19:10:01;2324;111.14;111.4;111.12;111.47
10/21/10;19:20:01;2706;111.4;111.47;111.39;111.58
10/21/10;19:30:01;2446;111.47;111.45;111.35;111.56
10/21/10;19:40:01;2357;111.45;111.4;111.28;111.5
10/21/10;19:50:01;3342;111.4;111.53;111.31;111.54
10/22/10;13:30:01;4587;111.54;111.59;111.33;111.59
10/22/10;13:40:01;4318;111.59;111.5;111.38;111.68
10/22/10;13:50:01;4026;111.5;111.29;111.25;111.5
10/22/10;14:00:01;3418;111.29;111.33;111.2;111.38
10/22/10;14:10:01;3397;111.33;111.39;111.19;111.43
10/22/10;14:20:01;3181;111.39;111.43;111.25;111.44
10/22/10;14:30:01;2907;111.43;111.37;111.36;111.48
10/22/10;14:40:01;2922;111.37;111.41;111.28;111.44
10/22/10;14:50:01;3092;111.41;111.41;111.39;111.51
10/22/10;15:00:01;2807;111.42;111.38;111.31;111.48
10/22/10;15:10:01;2784;111.39;111.35;111.26;111.42
10/22/10;15:20:01;2210;111.35;111.29;111.25;111.39
10/22/10;15:30:01;1630;111.29;111.39;111.29;111.43
10/22/10;15:40:01;2032;111.39;111.24;111.24;111.42
10/22/10;15:50:01;1724;111.23;111.21;111.18;111.29
10/22/10;16:00:01;2256;111.22;111.31;111.19;111.33
10/22/10;16:10:01;2032;111.31;111.27;111.19;111.32
10/22/10;16:20:01;2097;111.27;111.37;111.24;111.39
10/22/10;16:30:01;1543;111.37;111.33;111.33;111.41
10/22/10;16:40:01;1430;111.33;111.34;111.3;111.36
10/22/10;16:50:01;1478;111.34;111.28;111.25;111.37
10/22/10;17:00:01;1268;111.29;111.27;111.22;111.33
10/22/10;17:10:01;1581;111.27;111.31;111.25;111.37
10/22/10;17:20:01;1649;111.31;111.27;111.23;111.36
10/22/10;17:30:01;1107;111.27;111.27;111.21;111.3
10/22/10;17:40:01;1106;111.28;111.26;111.22;111.29
10/22/10;17:50:01;1656;111.26;111.16;111.16;111.28
10/22/10;18:00:01;1368;111.16;111.19;111.14;111.24
10/22/10;18:10:01;1459;111.21;111.26;111.2;111.28
10/22/10;18:20:01;1872;111.26;111.3;111.2;111.33
10/22/10;18:30:01;2014;111.28;111.23;111.18;111.32
10/22/10;18:40:01;1385;111.23;111.24;111.2;111.3
10/22/10;18:50:01;1541;111.24;111.22;111.16;111.28
10/22/10;19:00:01;1857;111.21;111.29;111.16;111.35
10/22/10;19:10:01;1352;111.27;111.2;111.18;111.29
10/22/10;19:20:01;1827;111.22;111.24;111.2;111.31
10/22/10;19:30:01;1786;111.23;111.2;111.19;111.29
10/22/10;19:40:01;2356;111.2;111.23;111.18;111.28
10/22/10;19:50:01;3153;111.25;111.38;111.22;111.4
10/25/10;13:30:01;6358;111.36;112.07;111.36;112.1
10/25/10;13:40:01;5372;112.06;112.14;112.05;112.22
10/25/10;13:50:01;4221;112.14;112.37;112.12;112.38
10/25/10;14:00:01;4826;112.37;112.35;112.3;112.54
10/25/10;14:10:01;4384;112.33;112.37;112.31;112.47
10/25/10;14:20:01;4096;112.39;112.35;112.33;112.46
10/25/10;14:30:01;4659;112.35;112.19;112.09;112.41
10/25/10;14:40:01;4626;112.18;112.07;111.89;112.22
10/25/10;14:50:01;3509;112.07;112.01;111.97;112.11
10/25/10;15:00:01;4035;112.01;111.98;111.85;112.04
10/25/10;15:10:01;3343;111.98;112.07;111.94;112.1
10/25/10;15:20:01;2730;112.07;112.15;112.05;112.17
10/25/10;15:30:01;2618;112.15;112.14;112.09;112.23
10/25/10;15:40:01;1711;112.14;112.15;112.06;112.17
10/25/10;15:50:01;1602;112.13;112.06;112.01;112.16
10/25/10;16:00:01;1722;112.06;112.06;111.98;112.11
10/25/10;16:10:01;1562;112.04;111.9;111.9;112.09
10/25/10;16:20:01;2740;111.91;111.85;111.74;111.96
10/25/10;16:30:01;1804;111.84;111.85;111.77;111.9
10/25/10;16:40:01;1568;111.85;111.85;111.83;111.92
10/25/10;16:50:01;1617;111.86;111.8;111.78;111.91
10/25/10;17:00:01;2622;111.8;111.88;111.74;111.92
10/25/10;17:10:01;2075;111.88;111.93;111.86;111.96
