AUD,SLD,30000,81.808,09:10:00,20110111,IDEALPRO,U163766,,,
USD,BOT,30000,83.140,10:40:00,20110111,IDEALPRO,U163766,,,
USD,BOT,30000,83.139,10:40:00,20110111,IDEALPRO,U163766,,,
EUR,BOT,30000,1.29455,11:30:00,20110111,IDEALPRO,U163766,,,
GBP,SLD,30000,1.55872,14:29:25,20110111,IDEALPRO,U163766,,,
USD,BOT,30000,0.99130,14:31:19,20110111,IDEALPRO,U163766,,,
USD,BOT,30000,0.99110,14:32:36,20110111,IDEALPRO,U163766,,,
GBP,SLD,30000,1.55952,16:09:11,20110111,IDEALPRO,U163766,,,
AUD,SLD,30000,0.98830,16:31:07,20110111,IDEALPRO,U163766,,,
USD,SLD,30000,0.99041,17:17:28,20110111,IDEALPRO,U163766,,,
EUR,BOT,30000,1.29700,17:27:02,20110111,IDEALPRO,U163766,,,
EUR,SLD,30000,1.26617,17:32:00,20110111,IDEALPRO,U163766,,,
USD,BOT,30000,0.99050,18:42:40,20110111,IDEALPRO,U163766,,,
USD,SLD,30000,0.99057,18:45:00,20110111,IDEALPRO,U163766,,,
GBP,BOT,30000,1.56085,18:55:00,20110111,IDEALPRO,U163766,,,
AUD,BOT,30000,0.98537,19:00:00,20110111,IDEALPRO,U163766,,,
AUD,BOT,30000,82.010,19:04:00,20110111,IDEALPRO,U163766,,,
USD,SLD,30000,0.99066,19:40:00,20110111,IDEALPRO,U163766,,,
GBP,BOT,30000,1.56005,20:00:00,20110111,IDEALPRO,U163766,,,
AUD,SLD,30000,0.98722,20:09:10,20110111,IDEALPRO,U163766,,,
AUD,SLD,30000,82.140,21:17:37,20110111,IDEALPRO,U163766,,,
EUR,BOT,30000,1.29738,21:26:06,20110111,IDEALPRO,U163766,,,
AUD,SLD,30000,82.162,21:49:51,20110111,IDEALPRO,U163766,,,
EUR,BOT,30000,1.26350,22:25:00,20110111,IDEALPRO,U163766,,,
EUR,SLD,30000,1.29727,22:30:00,20110111,IDEALPRO,U163766,,,
USD,BOT,30000,0.99037,22:50:00,20110111,IDEALPRO,U163766,,,
AUD,BOT,30000,0.98288,23:30:00,20110111,IDEALPRO,U163766,,,
EUR,SLD,30000,1.26440,23:45:46,20110111,IDEALPRO,U163766,,,
USD,SLD,30000,0.98940,00:00:01,20110112,IDEALPRO,U163766,,,
USD,SLD,30000,0.98940,00:00:01,20110112,IDEALPRO,U163766,,,
EUR,BOT,30000,1.26400,00:20:08,20110112,IDEALPRO,U163766,,,
GBP,SLD,30000,1.56070,00:54:45,20110112,IDEALPRO,U163766,,,
USD,SLD,30000,0.97450,00:55:39,20110112,IDEALPRO,U163766,,,
GBP,SLD,30000,1.56170,01:11:48,20110112,IDEALPRO,U163766,,,
EUR,BOT,30000,1.26641,02:15:01,20110112,IDEALPRO,U163766,,,
AUD,BOT,30000,82.097,02:35:01,20110112,IDEALPRO,U163766,,,
EUR,SLD,30000,1.30106,02:55:01,20110112,IDEALPRO,U163766,,,
AUD,BOT,30000,81.870,04:10:43,20110112,IDEALPRO,U163766,,,
USD,SLD,30000,0.97400,04:26:09,20110112,IDEALPRO,U163766,,,
GBP,BOT,30000,1.56363,05:05:00,20110112,IDEALPRO,U163766,,,
EUR,SLD,30000,1.26582,05:27:26,20110112,IDEALPRO,U163766,,,
GBP,BOT,30000,1.56356,05:30:00,20110112,IDEALPRO,U163766,,,
AUD,SLD,30000,81.880,06:00:00,20110112,IDEALPRO,U163766,,,
GBP,BOT,30000,1.56270,06:05:53,20110112,IDEALPRO,U163766,,,
USD,BOT,30000,0.97450,06:10:00,20110112,IDEALPRO,U163766,,,
GBP,BOT,30000,1.56170,07:04:10,20110112,IDEALPRO,U163766,,,
USD,BOT,30000,0.97380,08:34:20,20110112,IDEALPRO,U163766,,,
USD,BOT,30000,0.97376,08:35:00,20110112,IDEALPRO,U163766,,,
GBP,SLD,30000,1.56595,10:00:00,20110112,IDEALPRO,U163766,,,
GBP,SLD,30000,1.56434,10:20:00,20110112,IDEALPRO,U163766,,,
EUR,BOT,30000,1.29890,10:45:54,20110112,IDEALPRO,U163766,,,
USD,BOT,30000,0.97210,10:46:15,20110112,IDEALPRO,U163766,,,
