20110103
0000d85e.4d20fb97.01.01	00024a4b.00010461.4d215b1c.0002	2.5	USD	1.7976931348623157E308	null	20110103-12:09:28	-20.7
0000f578.9a41f14f.01.01	00024a4b.00010461.4d200991.0001	2.5	USD	1.7976931348623157E308	null	20110103-09:36:01	0.0
0000d85e.4d20fb96.01.01	00024a4b.00010461.4d215b1e.0001	2.5	USD	1.7976931348623157E308	null	20110103-12:09:12	53.1
00012ff6.9a41f0c3.01.01	00024a4b.00010461.4d215af8.0001	2.5	USD	1.7976931348623157E308	null	20110103-07:37:51	0.0
00012ff6.9a44936b.01.01	00024a4b.00010461.4d215d07.0001	2.5	USD	1.7976931348623157E308	null	20110103-23:03:58	0.0
0000d85e.4d20fb5d.01.01	00024a4b.00010461.4d215af4.0001	2.5	USD	1.7976931348623157E308	null	20110103-11:00:00	-4.35
0000d30a.4d20fc2e.01.01	00024a4b.00010461.4d20098a.0001	2.5	USD	1.7976931348623157E308	null	20110103-07:36:21	0.0
0000f578.9a41f087.01.01	00024a4b.00010461.4d200979.0001	9.71445E-17	USD	1.7976931348623157E308	null	20110103-00:42:01	0.0
0000e272.9a41f2a4.01.01	00024a4b.00010461.4d215cd7.0001	2.5	USD	1.7976931348623157E308	null	20110103-20:59:33	0.0
0000e272.9a41f0cf.01.01	00024a4b.00010461.4d215b19.0001	2.5	USD	1.7976931348623157E308	null	20110103-12:01:38	86.5
0000e276.9a41f090.01.01	00024a4b.00010461.4d215af0.0001	2.5	USD	1.7976931348623157E308	null	20110103-10:25:00	-3585.0
00012ff6.9a41f127.01.01	00024a4b.00010461.4d20097f.0002	2.5	USD	1.7976931348623157E308	null	20110103-11:26:17	0.0
0000d6a8.4d20fb57.01.01	00024a4b.00010461.4d215af5.0001	2.5	USD	1.7976931348623157E308	null	20110103-11:40:00	-2557.5
0000d85e.4d20f9a6.01.01	00024a4b.00010461.4d20097b.0001	2.5	USD	1.7976931348623157E308	null	20110103-04:35:10	-147.05
0000d30a.4d20fa9e.01.01	00024a4b.00010461.4d20097c.0001	2.5	USD	1.7976931348623157E308	null	20110103-00:32:43	0.0
00012be9.4d20fc8a.01.01	00024a4b.00010461.4d215aee.0001	2.5	USD	1.7976931348623157E308	null	20110103-06:15:52	0.0
0000d30a.4d210105.01.01	00024a4b.00010461.4d215b8a.0001	2.5	USD	1.7976931348623157E308	null	20110103-20:30:00	-1680.0
0000d6a8.4d20fb85.01.01	00024a4b.00010461.4d215b22.0001	2.5	USD	1.7976931348623157E308	null	20110103-12:11:40	-1687.5
0000da93.4d2116aa.01.01	00024a4b.00010461.4d215af3.0001	2.5	USD	1.7976931348623157E308	null	20110103-11:05:00	-19.95
00012be9.4d20fc49.01.01	00024a4b.00010461.4d200999.0001	2.5	USD	1.7976931348623157E308	null	20110103-05:24:05	0.0
00012ff6.9a41f0cb.01.01	00024a4b.00010461.4d215afa.0001	2.5	USD	1.7976931348623157E308	null	20110103-08:11:03	0.0
00010cd0.4d20fc1c.01.01	00024a4b.00010461.4d200994.0001	2.5	USD	1.7976931348623157E308	null	20110103-09:40:10	-251.0
00010cd0.4d20fc19.01.01	00024a4b.00010461.4d200993.0001	2.5	USD	1.7976931348623157E308	null	20110103-09:39:50	-247.7
00012be9.4d20fefa.01.01	00024a4b.00010461.4d215b16.0001	2.5	USD	1.7976931348623157E308	null	20110103-12:00:00	-325.1
00012ff6.9a41f093.01.01	00024a4b.00010461.4d200983.0001	2.5	USD	1.7976931348623157E308	null	20110103-01:25:13	0.0
0000d6a8.4d20fd93.01.01	00024a4b.00010461.4d215b87.0001	2.5	USD	1.7976931348623157E308	null	20110103-15:10:24	0.0
0001246d.9a41f2a0.01.01	00024a4b.00010461.4d215af6.0001	2.5	USD	1.7976931348623157E308	null	20110103-07:36:39	0.0
00010cd0.4d20f9ab.01.01	00024a4b.00010461.4d200988.0001	2.5	USD	1.7976931348623157E308	null	20110103-02:22:41	30.0
0000f578.9a41f085.01.01	00024a4b.00010461.4d200979.0001	2.5	USD	1.7976931348623157E308	null	20110103-00:38:35	0.0
0000d85e.4d20f9a5.01.01	00024a4b.00010461.4d200977.0001	2.5	USD	1.7976931348623157E308	null	20110103-04:35:00	-146.75
00010cd0.4d20fa81.01.01	00024a4b.00010461.4d200981.0001	2.5	USD	1.7976931348623157E308	null	20110103-05:35:00	-120.0
00012770.4d20fe7a.01.01	00024a4b.00010461.4d215aec.0001	2.5	USD	1.7976931348623157E308	null	20110103-06:14:41	0.0
