20110304
0000da93.4d6af94d.01.01	00024a4b.00010461.4d70756c.0001	2.5	USD	1.7976931348623157E308	null	20110304-20:10:00	2925.0
0000d30a.4d70139a.01.01	00024a4b.00010461.4d6f2592.0001	2.5	USD	1.7976931348623157E308	null	20110304-00:31:18	0.0
00010cd0.4d70171f.01.01	00024a4b.00010461.4d707570.0001	2.5	USD	1.7976931348623157E308	null	20110304-14:58:25	0.0
0000d30a.4d701382.01.01	00024a4b.00010461.4d6f2589.0001	2.5	USD	1.7976931348623157E308	null	20110304-00:09:49	0.0
0000ecb4.4d70131a.01.01	00024a4b.00010461.4d7074f6.0001	2.5	USD	1.7976931348623157E308	null	20110304-08:05:00	-3210.0
0000d30a.4d701484.01.01	00024a4b.00010461.4d6f2591.0001	2.5	USD	1.7976931348623157E308	null	20110304-04:40:10	2480.0
0000da93.4d6af3b3.01.01	00024a4b.00010461.4d6f2596.0001	2.5	USD	1.7976931348623157E308	null	20110304-00:34:49	0.0
0000f59b.9ae025cc.01.01	00024a4b.00010461.4d70772e.0001	2.5	USD	1.7976931348623157E308	null	20110304-19:10:07	0.0
00012be9.4d70498f.01.01	00024a4b.00010461.4d70770b.0001	2.5	USD	1.7976931348623157E308	null	20110304-18:08:00	0.0
0000da93.4d6af94e.01.01	00024a4b.00010461.4d70755c.0001	2.5	USD	1.7976931348623157E308	null	20110304-20:10:00	14.95
0000da93.4d6af93b.01.01	00024a4b.00010461.4d707554.0001	2.5	USD	1.7976931348623157E308	null	20110304-19:50:00	-615.0
00010cd0.4d701708.01.01	00024a4b.00010461.4d707551.0001	2.5	USD	1.7976931348623157E308	null	20110304-14:49:33	0.0
0000da93.4d6af42a.01.01	00024a4b.00010461.4d6f258b.0001	2.5	USD	1.7976931348623157E308	null	20110304-04:40:00	2450.0
0000d30a.4d7019d6.01.01	00024a4b.00010461.4d70751e.0001	2.5	USD	1.7976931348623157E308	null	20110304-14:15:00	95.35
0000d30a.4d7014a3.01.01	00024a4b.00010461.4d6f25a6.0001	2.5	USD	1.7976931348623157E308	null	20110304-05:29:05	0.0
0001246d.9ae02e7c.01.01	00024a4b.00010461.4d707734.0001	2.5	USD	1.7976931348623157E308	null	20110304-19:16:09	0.0
00012be9.4d704828.01.01	00024a4b.00010461.4d707522.0001	2.5	USD	1.7976931348623157E308	null	20110304-15:10:00	-44.15
0000dff5.4d701480.01.01	00024a4b.00010461.4d7074f5.0001	2.5	USD	1.7976931348623157E308	null	20110304-12:30:00	69.0
0000da93.4d6af46e.01.01	00024a4b.00010461.4d7074f1.0001	2.5	USD	1.7976931348623157E308	null	20110304-06:49:10	0.0
0000d344.9ae02541.01.01	00024a4b.00010461.4d707519.0001	2.5	USD	1.7976931348623157E308	null	20110304-08:58:02	0.0
0000dff5.4d701562.01.01	00024a4b.00010461.4d707560.0001	2.5	USD	1.7976931348623157E308	null	20110304-14:54:45	0.0
00011eaa.4d70e5cc.01.01	00024a4b.00010461.4d707609.0001	1.0	USD	1.7976931348623157E308	null	20110304-15:46:50	319.0
0000d30a.4d7014b0.01.01	00024a4b.00010461.4d6f2595.0001	2.5	USD	1.7976931348623157E308	null	20110304-05:50:00	3440.0
0000dff5.4d70140c.01.01	00024a4b.00010461.4d70750b.0001	2.5	USD	1.7976931348623157E308	null	20110304-08:09:09	0.0
00012be9.4d704440.01.01	00024a4b.00010461.4d6f2584.0001	2.5	USD	1.7976931348623157E308	null	20110304-04:45:00	11.8
0000f59b.9ae0249b.01.01	00024a4b.00010461.4d707510.0001	2.5	USD	1.7976931348623157E308	null	20110304-08:13:21	0.0
00012be9.4d704441.01.01	00024a4b.00010461.4d6f2585.0001	2.5	USD	1.7976931348623157E308	null	20110304-04:45:10	11.5
0000da93.4d6af95d.01.01	00024a4b.00010461.4d7077a8.0001	2.5	USD	1.7976931348623157E308	null	20110304-20:34:35	0.0
0000ecb4.4d701558.01.01	00024a4b.00010461.4d707559.0001	2.5	USD	1.7976931348623157E308	null	20110304-14:52:29	-7.27596E-12
0000dff5.4d7014cd.01.01	00024a4b.00010461.4d707515.0001	2.5	USD	1.7976931348623157E308	null	20110304-13:35:00	-2.75
00012be9.4d704665.01.01	00024a4b.00010461.4d707518.0001	2.5	USD	1.7976931348623157E308	null	20110304-13:10:00	63.0
00012be9.4d704a1e.01.01	00024a4b.00010461.4d7077a6.0001	2.5	USD	1.7976931348623157E308	null	20110304-20:52:17	0.0
0000d6a8.4d6aef87.01.01	00024a4b.00010461.4d6f24e7.0001	2.5	USD	1.7976931348623157E308	null	20110304-00:20:00	-77.15
00010cd0.4d7018fc.01.01	00024a4b.00010461.4d707579.0001	2.5	USD	1.7976931348623157E308	null	20110304-20:25:00	945.0
0000da93.4d6af44c.01.01	00024a4b.00010461.4d6f2599.0001	2.5	USD	1.7976931348623157E308	null	20110304-05:55:00	5.8
00012be9.4d704571.01.01	00024a4b.00010461.4d70751f.0001	2.5	USD	1.7976931348623157E308	null	20110304-09:43:32	0.0
00012be9.4d7049ca.01.01	00024a4b.00010461.4d707739.0001	2.5	USD	1.7976931348623157E308	null	20110304-19:19:09	-7.27596E-12
0000da93.4d6af878.01.01	00024a4b.00010461.4d70768d.0001	2.5	USD	1.7976931348623157E308	null	20110304-17:03:18	0.0
00014cc1.9ae024b0.01.01	00024a4b.00010461.4d7074ee.0001	2.5	USD	1.7976931348623157E308	null	20110304-06:48:44	0.0
0000f59b.9ae0251a.01.01	00024a4b.00010461.4d707516.0001	2.5	USD	1.7976931348623157E308	null	20110304-13:30:00	-16500.0
00012be9.4d7044f8.01.01	00024a4b.00010461.4d70750e.0002	2.5	USD	1.7976931348623157E308	null	20110304-08:21:06	0.0
0000e273.9ae02467.01.01	00024a4b.00010461.4d6f24e8.0001	2.5	USD	1.7976931348623157E308	null	20110304-00:20:00	0.0
0000d344.9ae026b8.01.01	00024a4b.00010461.4d70762f.0001	2.5	USD	1.7976931348623157E308	null	20110304-17:04:29	0.0
00010cd0.4d7014b1.01.01	00024a4b.00010461.4d7074f4.0001	2.5	USD	1.7976931348623157E308	null	20110304-11:45:00	-63.2
0000dff5.4d7015fd.01.01	00024a4b.00010461.4d7077d8.0001	2.5	USD	1.7976931348623157E308	null	20110304-21:00:06	0.0
0000d6a8.4d6aefb8.01.01	00024a4b.00010461.4d6f2570.0001	2.5	USD	1.7976931348623157E308	null	20110304-02:15:00	-70.25
0000d6a8.4d6af845.01.01	00024a4b.00010461.4d707693.0001	2.5	USD	1.7976931348623157E308	null	20110304-20:30:00	1245.0
