20110303
0001246d.9add820b.01.01	00024a4b.00010461.4d6dd48c.0001	2.5	USD	1.7976931348623157E308	null	20110303-03:34:34	0.0
0000f59b.9add8183.01.01	00024a4b.00010461.4d6dd482.0001	2.5	USD	1.7976931348623157E308	null	20110303-05:50:41	0.0
0000d30a.4d6ec1b3.01.01	00024a4b.00010461.4d6dd453.0001	2.5	USD	1.7976931348623157E308	null	20110303-00:20:00	41.1
00010cd0.4d6ec796.01.01	00024a4b.00010461.4d6f24e0.0001	2.5	USD	1.7976931348623157E308	null	20110303-18:28:38	0.0
0000dff5.4d6ec26e.01.01	00024a4b.00010461.4d6dd48a.0001	2.5	USD	1.7976931348623157E308	null	20110303-03:36:04	0.0
0000d30a.4d70135a.01.01	00024a4b.00010461.4d6f24f6.0001	2.5	USD	1.7976931348623157E308	null	20110303-23:40:00	-16.5
0000f59b.9add816f.01.01	00024a4b.00010461.4d6dd467.0001	2.5	USD	1.7976931348623157E308	null	20110303-00:16:44	0.0
0000f59b.9ae02466.01.01	00024a4b.00010461.4d6f24a1.0001	2.5	USD	1.7976931348623157E308	null	20110303-22:25:00	-7095.0
0000da93.4d6af26f.01.01	00024a4b.00010461.4d6f2498.0001	2.5	USD	1.7976931348623157E308	null	20110303-17:18:53	0.0
0000da93.4d6af36d.01.01	00024a4b.00010461.4d6f241f.0001	2.5	USD	1.7976931348623157E308	null	20110303-21:20:00	2.95
0000ecb4.4d7012f7.01.01	00024a4b.00010461.4d6f257e.0001	2.5	USD	1.7976931348623157E308	null	20110303-23:48:28	53.8
0000d344.9add8338.01.01	00024a4b.00010461.4d6f23e4.0001	2.5	USD	1.7976931348623157E308	null	20110303-15:16:13	0.0
0000d30a.4d6ec2c5.01.01	00024a4b.00010461.4d6dd46f.0001	2.5	USD	1.7976931348623157E308	null	20110303-05:40:00	-395.0
0000d30a.4d701367.01.01	00024a4b.00010461.4d6f2586.0001	2.5	USD	1.7976931348623157E308	null	20110303-23:51:56	0.0
0000ecb4.4d6ec52d.01.01	00024a4b.00010461.4d6f2376.0001	2.5	USD	1.7976931348623157E308	null	20110303-11:05:00	3477.5
00012ff5.9add82e0.01.01	00024a4b.00010461.4d6f24a8.0001	2.5	USD	1.7976931348623157E308	null	20110303-17:21:43	0.0
00012be9.4d6ec414.01.01	00024a4b.00010461.4d6dd491.0001	2.5	USD	1.7976931348623157E308	null	20110303-09:10:00	-37.5
0000e10d.4d6ad0ed.01.01	00024a4b.00010461.4d6f24b1.0001	2.5	USD	1.7976931348623157E308	null	20110303-22:35:00	41.5
0000e26d.9add81fe.01.01	00024a4b.00010461.4d6f2414.0001	2.5	USD	1.7976931348623157E308	null	20110303-15:48:07	0.0
00010cd0.4d6ec32c.01.01	00024a4b.00010461.4d6f2375.0001	2.5	USD	1.7976931348623157E308	null	20110303-09:05:00	69.9243
00010cd0.4d6ec1d1.01.01	00024a4b.00010461.4d6dd454.0001	2.5	USD	1.7976931348623157E308	null	20110303-01:15:00	34.2
0000da93.4d6aec52.01.01	00024a4b.00010461.4d6dd44f.0001	2.5	USD	1.7976931348623157E308	null	20110303-02:25:00	3440.0
0000ecb4.4d6ec46a.01.01	00024a4b.00010461.4d6dd48f.0001	2.5	USD	1.7976931348623157E308	null	20110303-09:05:00	69.925
0000dff5.4d6ec444.01.01	00024a4b.00010461.4d6f23e1.0001	2.5	USD	1.7976931348623157E308	null	20110303-20:20:00	30.325
0001246d.9add822f.01.01	00024a4b.00010461.4d6dd484.0001	2.5	USD	1.7976931348623157E308	null	20110303-05:51:17	0.0
0000d30a.4d6ec2bf.01.01	00024a4b.00010461.4d6f2369.0001	2.5	USD	1.7976931348623157E308	null	20110303-05:28:44	0.0
0000f59b.9add8235.01.01	00024a4b.00010461.4d6f23d0.0001	2.5	USD	1.7976931348623157E308	null	20110303-15:00:41	0.0
0000d344.9add81de.01.01	00024a4b.00010461.4d6dd47e.0001	2.5	USD	1.7976931348623157E308	null	20110303-03:12:29	0.0
0000d30a.4d6ec451.01.01	00024a4b.00010461.4d6dd489.0001	2.5	USD	1.7976931348623157E308	null	20110303-08:40:00	0.1
0000d30a.4d6ec1c8.01.01	00024a4b.00010461.4d6dd411.0001	2.5	USD	1.7976931348623157E308	null	20110303-00:45:00	2150.0
00010cd0.4d6ec238.01.01	00024a4b.00010461.4d6dd46b.0001	2.5	USD	1.7976931348623157E308	null	20110303-05:30:00	12.55
0000e26d.9add81f4.01.01	00024a4b.00010461.4d6f23ca.0001	2.5	USD	1.7976931348623157E308	null	20110303-14:58:06	0.0
0000d30a.4d6ecc7e.01.01	00024a4b.00010461.4d6f256d.0001	2.5	USD	1.7976931348623157E308	null	20110303-21:05:35	0.0
0000d6a8.4d6ae8bf.01.01	00024a4b.00010461.4d6f2370.0001	2.5	USD	1.7976931348623157E308	null	20110303-11:05:00	3477.5
00010cd0.4d6ec827.01.01	00024a4b.00010461.4d6f23e7.0001	2.5	USD	1.7976931348623157E308	null	20110303-20:45:00	46.225
0000da93.4d6af2bc.01.01	00024a4b.00010461.4d6f24e3.0001	2.5	USD	1.7976931348623157E308	null	20110303-18:32:12	0.0
0000d30a.4d701362.01.01	00024a4b.00010461.4d6f2581.0001	2.5	USD	1.7976931348623157E308	null	20110303-23:49:15	0.0
0000da93.4d6af2dd.01.01	00024a4b.00010461.4d6f23e0.0001	2.5	USD	1.7976931348623157E308	null	20110303-19:10:00	-885.0
0000e272.9add8436.01.01	00024a4b.00010461.4d6f23df.0001	2.5	USD	1.7976931348623157E308	null	20110303-19:10:00	-27.7997
00012ff6.9add8415.01.01	00024a4b.00010461.4d6f24f3.0001	2.5	USD	1.7976931348623157E308	null	20110303-19:16:20	0.0
0000d30a.4d6ec983.01.01	00024a4b.00010461.4d6f23d6.0001	2.5	USD	1.7976931348623157E308	null	20110303-15:02:05	0.00295467
