[W] > nextValidId
[W] > openOrderEnd
[W] > ,1294245000,147.23,has gaps:,false
[W] > ,1294245900,146.99,has gaps:,false
[W] > ,1294246800,147.02,has gaps:,false
[W] > ,1294247700,147.13,has gaps:,false
[W] > ,1294248600,147.04,has gaps:,false
[W] > ,1294249500,147.11,has gaps:,false
[W] > ,1294250400,147.12,has gaps:,false
[W] > ,1294251300,147.13,has gaps:,false
[W] > ,1294252200,147.24,has gaps:,false
[W] > ,1294253100,147.13,has gaps:,false
[W] > ,1294254000,147.03,has gaps:,false
[W] > ,1294254900,146.96,has gaps:,false
[W] > ,1294255800,147.02,has gaps:,false
[W] > ,1294256700,147.04,has gaps:,false
[W] > ,1294257600,147.0,has gaps:,false
[W] > ,1294258500,146.96,has gaps:,false
[W] > ,1294259400,146.82,has gaps:,false
[W] > ,1294260300,147.03,has gaps:,false
[W] > ,1294261200,147.05,has gaps:,false
[W] > ,1294262100,147.05,has gaps:,false
[W] > ,1294263000,147.05,has gaps:,false
[W] > ,1294263900,147.05,has gaps:,false
[W] > ,1294264800,147.05,has gaps:,false
[W] > ,1294265700,147.05,has gaps:,false
[W] > ,1294266600,147.05,has gaps:,false
[W] > ,1294267500,147.05,has gaps:,false
[W] > ,1294268400,147.05,has gaps:,false
[W] > ,1294269300,147.05,has gaps:,false
[W] > ,1294270200,147.05,has gaps:,false
[W] > ,1294271100,147.05,has gaps:,false
[W] > ,1294272000,147.05,has gaps:,false
[W] > ,1294272900,147.05,has gaps:,false
[W] > ,1294273800,147.05,has gaps:,false
[W] > ,1294274700,147.05,has gaps:,false
[W] > ,1294320600,147.05,has gaps:,false
[W] > ,1294321500,147.05,has gaps:,false
[W] > ,1294322400,147.05,has gaps:,false
[W] > ,1294323300,147.12,has gaps:,false
[W] > ,1294324200,147.53,has gaps:,false
[W] > ,1294325100,147.47,has gaps:,false
[W] > ,1294326000,147.87,has gaps:,false
[W] > ,1294326900,148.3,has gaps:,false
[W] > ,1294327800,148.4,has gaps:,false
[W] > ,1294328700,148.18,has gaps:,false
[W] > ,1294329600,148.05,has gaps:,false
[W] > ,1294330500,148.03,has gaps:,false
[W] > ,1294331400,148.05,has gaps:,false
[W] > ,1294332300,147.89,has gaps:,false
[W] > ,1294333200,148.15,has gaps:,false
[W] > ,1294334100,148.09,has gaps:,false
[W] > ,1294335000,148.34,has gaps:,false
[W] > ,1294335900,148.3,has gaps:,false
[W] > ,1294336800,148.19,has gaps:,false
[W] > ,1294337700,148.14,has gaps:,false
[W] > ,1294338600,148.25,has gaps:,false
[W] > ,1294339500,148.47,has gaps:,false
[W] > ,1294340400,148.64,has gaps:,false
[W] > ,1294341300,148.74,has gaps:,false
[W] > ,1294342200,148.6,has gaps:,false
[W] > ,1294343100,148.45,has gaps:,false
[W] > ,1294344000,148.59,has gaps:,false
[W] > ,1294344900,148.43,has gaps:,false
[W] > ,1294345800,148.5,has gaps:,false
[W] > ,1294346700,148.55,has gaps:,false
[W] > ,1294347600,148.66,has gaps:,false
[W] > ,1294348500,148.66,has gaps:,false
[W] > ,1294349400,148.74,has gaps:,false
[W] > ,1294350300,148.66,has gaps:,false
[W] > ,1294351200,148.66,has gaps:,false
[W] > ,1294352100,148.66,has gaps:,false
[W] > ,1294353000,148.66,has gaps:,false
[W] > ,1294353900,148.66,has gaps:,false
[W] > ,1294354800,148.66,has gaps:,false
[W] > ,1294355700,148.66,has gaps:,false
[W] > ,1294356600,148.66,has gaps:,false
[W] > ,1294357500,148.66,has gaps:,false
[W] > ,1294358400,148.66,has gaps:,false
[W] > ,1294359300,148.66,has gaps:,false
[W] > ,1294360200,148.66,has gaps:,false
[W] > ,1294361100,148.66,has gaps:,false
[W] > ,1294398000,148.01,has gaps:,false
[W] > ,1294398900,148.01,has gaps:,false
[W] > ,1294399800,148.01,has gaps:,false
[W] > ,1294400700,148.35,has gaps:,false
[W] > ,1294401600,148.35,has gaps:,false
[W] > ,1294402500,148.35,has gaps:,false
[W] > ,1294403400,148.35,has gaps:,false
[W] > ,1294404300,148.35,has gaps:,false
[W] > ,1294405200,148.35,has gaps:,false
[W] > ,1294406100,148.35,has gaps:,false
[W] > ,1294407000,148.3,has gaps:,false
[W] > ,1294407900,148.3,has gaps:,false
[W] > ,1294408800,148.6,has gaps:,false
[W] > ,1294409700,148.52,has gaps:,false
[W] > ,1294410600,148.36,has gaps:,false
[W] > ,1294411500,148.06,has gaps:,false
[W] > ,1294412400,148.21,has gaps:,false
[W] > ,1294413300,148.2,has gaps:,false
[W] > ,1294414200,148.01,has gaps:,false
[W] > ,1294415100,147.89,has gaps:,false
[W] > ,1294416000,147.96,has gaps:,false
[W] > ,1294416900,147.68,has gaps:,false
[W] > ,1294417800,147.52,has gaps:,false
[W] > ,1294418700,147.5,has gaps:,false
[W] > ,1294419600,147.43,has gaps:,false
[W] > ,1294420500,147.32,has gaps:,false
[W] > ,1294421400,147.14,has gaps:,false
[W] > ,1294422300,147.44,has gaps:,false
[W] > ,1294423200,147.27,has gaps:,false
[W] > ,1294424100,147.47,has gaps:,false
[W] > ,1294425000,147.77,has gaps:,false
[W] > ,1294425900,147.74,has gaps:,false
[W] > ,1294426800,147.73,has gaps:,false
[W] > ,1294427700,147.87,has gaps:,false
