20110210
0000dff5.4d53134e.01.01	0001bba8.0001afd5.4d522bbe.0001	2.5	USD	1.7976931348623157E308	null	20110210-02:25:00	101.7
00014cc1.9aa622dc.01.01	0001bba8.0001afd5.4d522d35.0001	2.5	USD	1.7976931348623157E308	null	20110210-05:41:55	0.0
0000da93.4d4f4fc2.01.01	0001bba8.0001afd5.4d522c0d.0001	2.5	USD	1.7976931348623157E308	null	20110210-03:35:00	-4935.0
0000da93.4d4f50e5.01.01	0001bba8.0001afd5.4d522d2b.0001	2.5	USD	1.7976931348623157E308	null	20110210-07:50:00	0.0
00012be9.4d531561.01.01	0001bba8.0001afd5.4d522d23.0001	2.5	USD	1.7976931348623157E308	null	20110210-09:05:00	-24.6
0000da93.4d4f50c0.01.01	0001bba8.0001afd5.4d522cf3.0001	2.5	USD	1.7976931348623157E308	null	20110210-07:25:00	35.35
0000d344.9aa623fe.01.01	0001bba8.0001afd5.4d522cc1.0001	2.5	USD	1.7976931348623157E308	null	20110210-03:16:25	101.1
0000f578.9aa6229e.01.01	0001bba8.0001afd5.4d522cf4.0001	2.498E-16	USD	1.7976931348623157E308	null	20110210-04:34:59	0.0
0000da93.4d4f4f81.01.01	0001bba8.0001afd5.4d522bd2.0001	2.5	USD	1.7976931348623157E308	null	20110210-02:15:00	5115.0
00010cd0.4d5312c7.01.01	0001bba8.0001afd5.4d522c0b.0001	2.5	USD	1.7976931348623157E308	null	20110210-03:20:00	0.0
00010cd0.4d531447.01.01	0001bba8.0001afd5.4d522d2c.0001	2.5	USD	1.7976931348623157E308	null	20110210-08:55:00	-2505.0
00012be9.4d5313bf.01.01	0001bba8.0001afd5.4d522d2d.0001	2.5	USD	1.7976931348623157E308	null	20110210-04:42:34	0.0
00012be9.4d531382.01.01	0001bba8.0001afd5.4d522bab.0001	2.5	USD	1.7976931348623157E308	null	20110210-02:45:00	33.3
0000f492.4d5319aa.01.01	0001bba8.0001afd5.4d522cc0.0001	2.5	USD	1.7976931348623157E308	null	20110210-07:25:00	-84.575
0000d30a.4d531885.01.01	0001bba8.0001afd5.4d522c2b.0001	2.5	USD	1.7976931348623157E308	null	20110210-03:25:00	3075.0
0000dff5.4d5313d4.01.01	0001bba8.0001afd5.4d522d1e.0001	2.5	USD	1.7976931348623157E308	null	20110210-09:40:00	-123.875
00012be9.4d5313ab.01.01	0001bba8.0001afd5.4d522cf9.0001	2.5	USD	1.7976931348623157E308	null	20110210-03:47:52	0.0
0000d6a8.4d4f4151.01.01	0001bba8.0001afd5.4d5377af.0001	2.5	USD	1.7976931348623157E308	null	20110210-12:25:00	-122.9
0000d6a8.4d4f3d6c.01.01	0001bba8.0001afd5.4d522b7c.0001	2.5	USD	1.7976931348623157E308	null	20110210-01:10:00	-3480.0
00012be9.4d5314ce.01.01	0001bba8.0001afd5.4d522cdc.0001	2.5	USD	1.7976931348623157E308	null	20110210-07:45:00	-47.7
00012be9.4d53156c.01.01	0001bba8.0001afd5.4d522cfd.0001	2.5	USD	1.7976931348623157E308	null	20110210-09:15:00	-42.35
0000d344.9aa62418.01.01	0001bba8.0001afd5.4d522d1a.0001	2.5	USD	1.7976931348623157E308	null	20110210-04:27:36	0.0
