20110209
00010cd0.4d51c7fe.01.01	0001bba8.0001afd5.4d522559.0001	2.5	USD	1.7976931348623157E308	null	20110209-12:30:00	4290.0
0000d6a8.4d4f34c8.01.01	0001bba8.0001afd5.4d522603.0001	2.5	USD	1.7976931348623157E308	null	20110209-10:13:20	0.0
00014cc1.9aa37fd4.01.01	0001bba8.0001afd5.4d522637.0001	2.5	USD	1.7976931348623157E308	null	20110209-10:43:32	0.0
0000d6a8.4d4f37ec.01.01	0001bba8.0001afd5.4d522648.0001	2.5	USD	1.7976931348623157E308	null	20110209-14:50:00	-22.7
00012be9.4d51c9c7.01.01	0001bba8.0001afd5.4d5228c4.0001	2.5	USD	1.7976931348623157E308	null	20110209-20:35:00	-5205.0
00012be9.4d51ca1d.01.01	0001bba8.0001afd5.4d522bb6.0001	2.5	USD	1.7976931348623157E308	null	20110209-21:35:44	0.0
00012770.4d4f2b70.01.01	0001bba8.0001afd5.4d52255e.0001	2.5	USD	1.7976931348623157E308	null	20110209-07:49:02	0.0
0000d30a.4d51c1a6.01.01	0001bba8.0001afd5.4d50db42.0001	2.5	USD	1.7976931348623157E308	null	20110209-02:26:26	0.0
00012ff6.9aa3807c.01.01	0001bba8.0001afd5.4d522612.0001	2.5	USD	1.7976931348623157E308	null	20110209-10:19:13	0.0
0000d6a8.4d4f3cc1.01.01	0001bba8.0001afd5.4d522ba1.0001	2.5	USD	1.7976931348623157E308	null	20110209-21:30:56	0.0
00012be9.4d51c6d9.01.01	0001bba8.0001afd5.4d522632.0001	2.5	USD	1.7976931348623157E308	null	20110209-15:25:00	-116.6
00012be9.4d51c6e9.01.01	0001bba8.0001afd5.4d522886.0001	2.5	USD	1.7976931348623157E308	null	20110209-15:31:39	0.0
00010cd0.4d51c564.01.01	0001bba8.0001afd5.4d50db50.0001	2.5	USD	1.7976931348623157E308	null	20110209-03:26:44	1410.0
0000da93.4d4f4755.01.01	0001bba8.0001afd5.4d50da1f.0001	2.5	USD	1.7976931348623157E308	null	20110209-01:45:00	52.05
00012be9.4d51c4b1.01.01	0001bba8.0001afd5.4d522633.0001	2.5	USD	1.7976931348623157E308	null	20110209-10:37:58	0.0
0000ecb4.4d51c28e.01.01	0001bba8.0001afd5.4d52254a.0001	2.5	USD	1.7976931348623157E308	null	20110209-12:40:00	53.5
00012ff5.9aa37f78.01.01	0001bba8.0001afd5.4d50daf4.0001	2.5	USD	1.7976931348623157E308	null	20110209-02:50:52	0.0
00014cc1.9aa37fa3.01.01	0001bba8.0001afd5.4d50db04.0001	-1.11022E-16	USD	1.7976931348623157E308	null	20110209-00:43:25	22.2
00012770.4d4f2b5e.01.01	0001bba8.0001afd5.4d50db2a.0001	2.5	USD	1.7976931348623157E308	null	20110209-04:59:42	0.0
00012be9.4d51c722.01.01	0001bba8.0001afd5.4d5228c7.0001	2.5	USD	1.7976931348623157E308	null	20110209-15:55:29	0.0
00012770.4d4f2b61.01.01	0001bba8.0001afd5.4d50db29.0001	2.5	USD	1.7976931348623157E308	null	20110209-05:15:00	1200.0
0000d30a.4d51ccdf.01.01	0001bba8.0001afd5.4d522b61.0001	2.5	USD	1.7976931348623157E308	null	20110209-21:20:00	1110.0
0000da93.4d4f4a18.01.01	0001bba8.0001afd5.4d522621.0001	2.5	USD	1.7976931348623157E308	null	20110209-10:51:28	0.0
00010cd0.4d51cd57.01.01	0001bba8.0001afd5.4d522b59.0001	2.5	USD	1.7976931348623157E308	null	20110209-21:03:32	-44.25
00012be9.4d51c9c0.01.01	0001bba8.0001afd5.4d5228c3.0001	2.5	USD	1.7976931348623157E308	null	20110209-20:30:00	-5505.0
0000d344.9aa37f87.01.01	0001bba8.0001afd5.4d50dad0.0001	2.5	USD	1.7976931348623157E308	null	20110209-00:27:27	0.0
00012be9.4d51c2be.01.01	0001bba8.0001afd5.4d50daed.0001	2.5	USD	1.7976931348623157E308	null	20110209-05:40:00	0.0
00014cc1.9aa37fa1.01.01	0001bba8.0001afd5.4d50db04.0001	2.5	USD	1.7976931348623157E308	null	20110209-00:42:14	44.4
0000da93.4d4f4735.01.01	0001bba8.0001afd5.4d50db26.0001	2.5	USD	1.7976931348623157E308	null	20110209-01:19:50	0.0
0000d6a8.4d4f37d9.01.01	0001bba8.0001afd5.4d522606.0001	2.5	USD	1.7976931348623157E308	null	20110209-14:45:00	34.9
0000dff5.4d51c358.01.01	0001bba8.0001afd5.4d522bb2.0002	2.5	USD	1.7976931348623157E308	null	20110209-21:37:46	0.0
0000d30a.4d51c835.01.01	0001bba8.0001afd5.4d522871.0001	2.5	USD	1.7976931348623157E308	null	20110209-15:51:24	0.0
0000d6a8.4d4f396f.01.01	0001bba8.0001afd5.4d52266e.0001	2.5	USD	1.7976931348623157E308	null	20110209-16:05:00	36.1
0000f578.9aa37f84.01.01	0001bba8.0001afd5.4d50daf9.0001	2.5	USD	1.7976931348623157E308	null	20110209-00:37:07	4.5
0000d344.9aa37fb2.01.01	0001bba8.0001afd5.4d50db38.0001	2.5	USD	1.7976931348623157E308	null	20110209-01:56:59	0.0
0000d6a8.4d4f37a6.01.01	0001bba8.0001afd5.4d522670.0001	2.5	USD	1.7976931348623157E308	null	20110209-14:35:00	27.4
00012be9.4d51c633.01.01	0001bba8.0001afd5.4d52266f.0001	2.5	USD	1.7976931348623157E308	null	20110209-14:50:00	-4260.0
0000e276.9aa37ff6.01.01	0001bba8.0001afd5.4d52254b.0001	2.5	USD	1.7976931348623157E308	null	20110209-07:34:37	0.0
0000d30a.4d51c27b.01.01	0001bba8.0001afd5.4d522552.0001	2.5	USD	1.7976931348623157E308	null	20110209-07:37:13	0.0
00012be9.4d51c21b.01.01	0001bba8.0001afd5.4d50da25.0001	2.5	USD	1.7976931348623157E308	null	20110209-03:15:00	-4.8
